iter	label	cutoff	numotus	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	fdr	accuracy	mcc	f1score	dataset	ref	region	seed	method	printref	ref_weight	ref_frac	sample_frac	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	fraction_mapped	num_ref_seqs	num_sample_seqs	num_total_seqs	n_gaps	total_chars
1	0.03	0.03	36942	42515300	33839900000	6172320	12775400	0.7689	0.9998	0.8732	0.9996	0.8732	0.9994	0.8192	0.8178	human	NA	NA	9	open	FALSE	distance	0.1	0.9	1057.0197	00:17:37	10280.01	10430.3	10275.68	10276.61	2286.86	2295.22	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	1785	42026700	11578000000	6087640	10197700	0.8047	0.9995	0.8735	0.9991	0.8735	0.9986	0.8377	0.8377	human	NA	NA	9	closed	FALSE	distance	0.1	0.9	970.3846	00:16:10	9955.8	10109.5	9951.75	9952.81	2286.98	2162.59	0	0.537	26154	235385	261539	89731273	155877244
1	0.03	0.03	1785	42026700	11578000000	6087640	10197700	0.8047	0.9995	0.8735	0.9991	0.8735	0.9986	0.8377	0.8377	human	NA	NA	9	closed	FALSE	distance	0.1	0.9	970.3846	00:16:10	9955.8	10109.5	9951.75	9952.81	2286.98	2162.59	0	0.537	26154	235385	261539	89731273	155877244
1	0.03	0.03	36936	41575900	33847100000	5687090	13714700	0.752	0.9998	0.8797	0.9996	0.8797	0.9994	0.813	0.8108	human	NA	NA	10	open	FALSE	distance	0.1	0.9	1080.9046	00:18:00	10279.97	10430.21	10275.52	10276.27	2460.3	2295.23	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	36936	41575900	33847100000	5687090	13714700	0.752	0.9998	0.8797	0.9996	0.8797	0.9994	0.813	0.8108	human	NA	NA	10	open	FALSE	distance	0.1	0.9	1080.9046	00:18:00	10279.97	10430.21	10275.52	10276.27	2460.3	2295.23	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	1787	41075000	11554900000	5599620	11084500	0.7875	0.9995	0.88	0.999	0.88	0.9986	0.8318	0.8312	human	NA	NA	10	closed	FALSE	distance	0.1	0.9	1003.6399	00:16:43	9949.74	10103.52	9945.4	9946.35	2286.86	2159.93	0	0.536	26154	235385	261539	89731273	155877244
1	0.03	0.03	1787	41075000	11554900000	5599620	11084500	0.7875	0.9995	0.88	0.999	0.88	0.9986	0.8318	0.8312	human	NA	NA	10	closed	FALSE	distance	0.1	0.9	1003.6399	00:16:43	9949.74	10103.52	9945.4	9946.35	2286.86	2159.93	0	0.536	26154	235385	261539	89731273	155877244
1	0.03	0.03	36956	41583800	33849600000	5314160	13706800	0.7521	0.9998	0.8867	0.9996	0.8867	0.9994	0.8164	0.8139	human	NA	NA	11	open	FALSE	distance	0.1	0.9	1139.9651	00:18:59	10280.01	10430.33	10276	10276.7	2292.29	2295.27	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	36956	41583800	33849600000	5314160	13706800	0.7521	0.9998	0.8867	0.9996	0.8867	0.9994	0.8164	0.8139	human	NA	NA	11	open	FALSE	distance	0.1	0.9	1139.9651	00:18:59	10280.01	10430.33	10276	10276.7	2292.29	2295.27	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	1763	41064400	11499400000	5223670	11117200	0.787	0.9995	0.8871	0.999	0.8871	0.9986	0.8349	0.8341	human	NA	NA	11	closed	FALSE	distance	0.1	0.9	1078.1726	00:17:58	9951.74	10105.45	9947.33	9948.42	2286.86	2160.79	0	0.535	26154	235385	261539	89731273	155877244
1	0.03	0.03	1763	41064400	11499400000	5223670	11117200	0.787	0.9995	0.8871	0.999	0.8871	0.9986	0.8349	0.8341	human	NA	NA	11	closed	FALSE	distance	0.1	0.9	1078.1726	00:17:58	9951.74	10105.45	9947.33	9948.42	2286.86	2160.79	0	0.535	26154	235385	261539	89731273	155877244
1	0.03	0.03	36957	42330100	33843600000	6060120	12960500	0.7656	0.9998	0.8748	0.9996	0.8748	0.9994	0.8181	0.8165	human	NA	NA	12	open	FALSE	distance	0.1	0.9	1030.7943	00:17:10	10279.96	10430.29	10275.66	10276.72	2286.86	2295.34	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	36957	42330100	33843600000	6060120	12960500	0.7656	0.9998	0.8748	0.9996	0.8748	0.9994	0.8181	0.8165	human	NA	NA	12	open	FALSE	distance	0.1	0.9	1030.7943	00:17:10	10279.96	10430.29	10275.66	10276.72	2286.86	2295.34	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	1780	41813800	11486200000	5971570	10374700	0.8012	0.9995	0.875	0.9991	0.875	0.9986	0.8366	0.8365	human	NA	NA	12	closed	FALSE	distance	0.1	0.9	1060.551	00:17:40	9952.33	10106.05	9947.91	9948.92	2286.86	2161.17	0	0.534	26154	235385	261539	89731273	155877244
1	0.03	0.03	1780	41813800	11486200000	5971570	10374700	0.8012	0.9995	0.875	0.9991	0.875	0.9986	0.8366	0.8365	human	NA	NA	12	closed	FALSE	distance	0.1	0.9	1060.551	00:17:40	9952.33	10106.05	9947.91	9948.92	2286.86	2161.17	0	0.534	26154	235385	261539	89731273	155877244
1	0.03	0.03	36983	42425600	33844700000	6081190	12865000	0.7673	0.9998	0.8746	0.9996	0.8746	0.9994	0.8189	0.8175	human	NA	NA	13	open	FALSE	distance	0.1	0.9	1016.6799	00:16:56	10280	10430.21	10275.82	10276.58	2286.86	2295.23	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	36983	42425600	33844700000	6081190	12865000	0.7673	0.9998	0.8746	0.9996	0.8746	0.9994	0.8189	0.8175	human	NA	NA	13	open	FALSE	distance	0.1	0.9	1016.6799	00:16:56	10280	10430.21	10275.82	10276.58	2286.86	2295.23	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	1807	41930600	11621300000	5994380	10248300	0.8036	0.9995	0.8749	0.9991	0.8749	0.9986	0.8378	0.8377	human	NA	NA	13	closed	FALSE	distance	0.1	0.9	983.9877	00:16:23	9951.71	10105.33	9947.41	9948.31	2290.84	2160.71	0	0.538	26154	235385	261539	89731273	155877244
1	0.03	0.03	1807	41930600	11621300000	5994380	10248300	0.8036	0.9995	0.8749	0.9991	0.8749	0.9986	0.8378	0.8377	human	NA	NA	13	closed	FALSE	distance	0.1	0.9	983.9877	00:16:23	9951.71	10105.33	9947.41	9948.31	2290.84	2160.71	0	0.538	26154	235385	261539	89731273	155877244
1	0.03	0.03	37061	41647300	33852400000	5649260	13643300	0.7532	0.9998	0.8806	0.9996	0.8806	0.9994	0.8141	0.8119	human	NA	NA	14	open	FALSE	distance	0.1	0.9	1087.2799	00:18:07	10280	10430.23	10277.96	10277.99	2286.86	2295.33	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	37061	41647300	33852400000	5649260	13643300	0.7532	0.9998	0.8806	0.9996	0.8806	0.9994	0.8141	0.8119	human	NA	NA	14	open	FALSE	distance	0.1	0.9	1087.2799	00:18:07	10280	10430.23	10277.96	10277.99	2286.86	2295.33	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	1739	41132900	11421500000	5564500	10993500	0.7891	0.9995	0.8808	0.999	0.8808	0.9986	0.833	0.8324	human	NA	NA	14	closed	FALSE	distance	0.1	0.9	1014.3574	00:16:54	9946.51	10100.24	9943.69	9944.04	2286.86	2158.58	0	0.533	26154	235385	261539	89731273	155877244
1	0.03	0.03	1739	41132900	11421500000	5564500	10993500	0.7891	0.9995	0.8808	0.999	0.8808	0.9986	0.833	0.8324	human	NA	NA	14	closed	FALSE	distance	0.1	0.9	1014.3574	00:16:54	9946.51	10100.24	9943.69	9944.04	2286.86	2158.58	0	0.533	26154	235385	261539	89731273	155877244
1	0.03	0.03	37183	42455700	33839700000	6131060	12834900	0.7679	0.9998	0.8738	0.9996	0.8738	0.9994	0.8189	0.8174	human	NA	NA	15	open	FALSE	distance	0.1	0.9	1116.5349	00:18:36	10280.01	10430.3	10275.61	10276.97	2286.86	2295.36	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	37183	42455700	33839700000	6131060	12834900	0.7679	0.9998	0.8738	0.9996	0.8738	0.9994	0.8189	0.8174	human	NA	NA	15	open	FALSE	distance	0.1	0.9	1116.5349	00:18:36	10280.01	10430.3	10275.61	10276.97	2286.86	2295.36	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	1767	41977900	11671400000	6052030	10248600	0.8038	0.9995	0.874	0.9991	0.874	0.9986	0.8375	0.8374	human	NA	NA	15	closed	FALSE	distance	0.1	0.9	1119.6061	00:18:39	9956.18	10109.74	9951.77	9952.49	2286.86	2162.72	0	0.54	26154	235385	261539	89731273	155877244
1	0.03	0.03	1767	41977900	11671400000	6052030	10248600	0.8038	0.9995	0.874	0.9991	0.874	0.9986	0.8375	0.8374	human	NA	NA	15	closed	FALSE	distance	0.1	0.9	1119.6061	00:18:39	9956.18	10109.74	9951.77	9952.49	2286.86	2162.72	0	0.54	26154	235385	261539	89731273	155877244
1	0.03	0.03	36822	42462700	33850700000	6064320	12827900	0.768	0.9998	0.875	0.9996	0.875	0.9994	0.8195	0.818	human	NA	NA	16	open	FALSE	distance	0.1	0.9	1454.2452	00:24:14	10280	10430.26	10277.95	10278.03	2286.86	2295.39	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	36822	42462700	33850700000	6064320	12827900	0.768	0.9998	0.875	0.9996	0.875	0.9994	0.8195	0.818	human	NA	NA	16	open	FALSE	distance	0.1	0.9	1454.2452	00:24:14	10280	10430.26	10277.95	10278.03	2286.86	2295.39	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	1727	41956700	11439200000	5976630	10164100	0.805	0.9995	0.8753	0.9991	0.8753	0.9986	0.8387	0.8387	human	NA	NA	16	closed	FALSE	distance	0.1	0.9	1015.8312	00:16:55	9946.03	10099.75	9941.98	9943.07	2286.86	2158.27	0	0.533	26154	235385	261539	89731273	155877244
1	0.03	0.03	1727	41956700	11439200000	5976630	10164100	0.805	0.9995	0.8753	0.9991	0.8753	0.9986	0.8387	0.8387	human	NA	NA	16	closed	FALSE	distance	0.1	0.9	1015.8312	00:16:55	9946.03	10099.75	9941.98	9943.07	2286.86	2158.27	0	0.533	26154	235385	261539	89731273	155877244
1	0.03	0.03	36921	42487000	33849300000	6123890	12803600	0.7684	0.9998	0.874	0.9996	0.874	0.9994	0.8193	0.8178	human	NA	NA	17	open	FALSE	distance	0.1	0.9	1093.5268	00:18:13	10280	10430.32	10275.7	10276.81	2352.07	2295.31	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	36921	42487000	33849300000	6123890	12803600	0.7684	0.9998	0.874	0.9996	0.874	0.9994	0.8193	0.8178	human	NA	NA	17	open	FALSE	distance	0.1	0.9	1093.5268	00:18:13	10280	10430.32	10275.7	10276.81	2352.07	2295.31	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	1724	41985800	11502400000	6035590	10123700	0.8057	0.9995	0.8743	0.9991	0.8743	0.9986	0.8386	0.8386	human	NA	NA	17	closed	FALSE	distance	0.1	0.9	1114.0089	00:18:34	9945.13	10098.71	9942.25	9942.71	2327.7	2157.96	0	0.535	26154	235385	261539	89731273	155877244
1	0.03	0.03	1724	41985800	11502400000	6035590	10123700	0.8057	0.9995	0.8743	0.9991	0.8743	0.9986	0.8386	0.8386	human	NA	NA	17	closed	FALSE	distance	0.1	0.9	1114.0089	00:18:34	9945.13	10098.71	9942.25	9942.71	2327.7	2157.96	0	0.535	26154	235385	261539	89731273	155877244
1	0.03	0.03	36999	42519800	33866000000	6135120	12770800	0.769	0.9998	0.8739	0.9996	0.8739	0.9994	0.8195	0.8181	human	NA	NA	18	open	FALSE	distance	0.1	0.9	1457.1201	00:24:17	10279.97	10430.29	10277.05	10277.23	2286.86	2295.37	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	36999	42519800	33866000000	6135120	12770800	0.769	0.9998	0.8739	0.9996	0.8739	0.9994	0.8195	0.8181	human	NA	NA	18	open	FALSE	distance	0.1	0.9	1457.1201	00:24:17	10279.97	10430.29	10277.05	10277.23	2286.86	2295.37	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	1753	42010200	11482600000	6047320	10153500	0.8054	0.9995	0.8742	0.9991	0.8742	0.9986	0.8384	0.8383	human	NA	NA	18	closed	FALSE	distance	0.1	0.9	1121.3982	00:18:41	9950.04	10103.75	9947.16	9947.5	2286.86	2160.18	0	0.534	26154	235385	261539	89731273	155877244
1	0.03	0.03	1753	42010200	11482600000	6047320	10153500	0.8054	0.9995	0.8742	0.9991	0.8742	0.9986	0.8384	0.8383	human	NA	NA	18	closed	FALSE	distance	0.1	0.9	1121.3982	00:18:41	9950.04	10103.75	9947.16	9947.5	2286.86	2160.18	0	0.534	26154	235385	261539	89731273	155877244
1	0.03	0.03	36880	42292800	33838000000	5996110	12997800	0.7649	0.9998	0.8758	0.9996	0.8758	0.9994	0.8182	0.8166	human	NA	NA	19	open	FALSE	distance	0.1	0.9	1031.0968	00:17:11	10279.99	10430.25	10275.94	10276.69	2286.86	2295.22	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	36880	42292800	33838000000	5996110	12997800	0.7649	0.9998	0.8758	0.9996	0.8758	0.9994	0.8182	0.8166	human	NA	NA	19	open	FALSE	distance	0.1	0.9	1031.0968	00:17:11	10279.99	10430.25	10275.94	10276.69	2286.86	2295.22	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	1756	41811800	11639300000	5911790	10402100	0.8008	0.9995	0.8761	0.9991	0.8761	0.9986	0.8369	0.8368	human	NA	NA	19	closed	FALSE	distance	0.1	0.9	1030.0793	00:17:10	9954.95	10108.64	9950.52	9951.14	2286.86	2162.18	0	0.539	26154	235385	261539	89731273	155877244
1	0.03	0.03	1756	41811800	11639300000	5911790	10402100	0.8008	0.9995	0.8761	0.9991	0.8761	0.9986	0.8369	0.8368	human	NA	NA	19	closed	FALSE	distance	0.1	0.9	1030.0793	00:17:10	9954.95	10108.64	9950.52	9951.14	2286.86	2162.18	0	0.539	26154	235385	261539	89731273	155877244
1	0.03	0.03	36943	42287600	33848400000	6009290	13003000	0.7648	0.9998	0.8756	0.9996	0.8756	0.9994	0.8181	0.8165	human	NA	NA	20	open	FALSE	distance	0.1	0.9	1121.7788	00:18:41	10280	10430.22	10277.12	10277.32	2286.86	2295.24	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	36943	42287600	33848400000	6009290	13003000	0.7648	0.9998	0.8756	0.9996	0.8756	0.9994	0.8181	0.8165	human	NA	NA	20	open	FALSE	distance	0.1	0.9	1121.7788	00:18:41	10280	10430.22	10277.12	10277.32	2286.86	2295.24	0	NA	26154	235385	261539	89731273	155877244
1	0.03	0.03	1752	41798900	11543700000	5924370	10363400	0.8013	0.9995	0.8759	0.9991	0.8759	0.9986	0.8371	0.8369	human	NA	NA	20	closed	FALSE	distance	0.1	0.9	989.4093	00:16:29	9950.04	10103.64	9947.18	9947.58	2286.86	2160.12	0	0.536	26154	235385	261539	89731273	155877244
1	0.03	0.03	1752	41798900	11543700000	5924370	10363400	0.8013	0.9995	0.8759	0.9991	0.8759	0.9986	0.8371	0.8369	human	NA	NA	20	closed	FALSE	distance	0.1	0.9	989.4093	00:16:29	9950.04	10103.64	9947.18	9947.58	2286.86	2160.12	0	0.536	26154	235385	261539	89731273	155877244
1	0.03	0.03	58601	11382300	12623200000	2402090	2845720	0.8	0.9998	0.8257	0.9998	0.8257	0.9996	0.8126	0.8127	marine	NA	NA	1	open	FALSE	simple	0.1	0.9	296.4047	00:04:56	2717.62	2867.87	2713.68	2714.73	603.89	609.44	0	NA	16156	145405	161561	55896435	96775039
1	0.03	0.03	58601	11382300	12623200000	2402090	2845720	0.8	0.9998	0.8257	0.9998	0.8257	0.9996	0.8126	0.8127	marine	NA	NA	1	open	FALSE	simple	0.1	0.9	296.4047	00:04:56	2717.62	2867.87	2713.68	2714.73	603.89	609.44	0	NA	16156	145405	161561	55896435	96775039
1	0.03	0.03	6803	11320600	3682620000	2393520	2224340	0.8358	0.9994	0.8255	0.9994	0.8255	0.9988	0.83	0.8306	marine	NA	NA	1	closed	FALSE	simple	0.1	0.9	260.2971	00:04:20	2068.82	2220.81	2064.75	2065.45	603.89	576.22	0	0.498	16156	145405	161561	55896435	96775039
1	0.03	0.03	6803	11320600	3682620000	2393520	2224340	0.8358	0.9994	0.8255	0.9994	0.8255	0.9988	0.83	0.8306	marine	NA	NA	1	closed	FALSE	simple	0.1	0.9	260.2971	00:04:20	2068.82	2220.81	2064.75	2065.45	603.89	576.22	0	0.498	16156	145405	161561	55896435	96775039
1	0.03	0.03	58562	11370100	12617300000	2383860	2857980	0.7991	0.9998	0.8267	0.9998	0.8267	0.9996	0.8126	0.8127	marine	NA	NA	2	open	FALSE	simple	0.1	0.9	264.5158	00:04:24	2717.61	2867.84	2713.28	2714.47	603.89	609.43	0	NA	16156	145405	161561	55896435	96775039
1	0.03	0.03	58562	11370100	12617300000	2383860	2857980	0.7991	0.9998	0.8267	0.9998	0.8267	0.9996	0.8126	0.8127	marine	NA	NA	2	open	FALSE	simple	0.1	0.9	264.5158	00:04:24	2717.61	2867.84	2713.28	2714.47	603.89	609.43	0	NA	16156	145405	161561	55896435	96775039
1	0.03	0.03	6821	11311000	3740550000	2376000	2255630	0.8337	0.9994	0.8264	0.9994	0.8264	0.9988	0.8294	0.8301	marine	NA	NA	2	closed	FALSE	simple	0.1	0.9	278.5436	00:04:38	2458.43	2610.12	2454.43	2455.48	603.89	577.16	0	0.503	16156	145405	161561	55896435	96775039
1	0.03	0.03	6821	11311000	3740550000	2376000	2255630	0.8337	0.9994	0.8264	0.9994	0.8264	0.9988	0.8294	0.8301	marine	NA	NA	2	closed	FALSE	simple	0.1	0.9	278.5436	00:04:38	2458.43	2610.12	2454.43	2455.48	603.89	577.16	0	0.503	16156	145405	161561	55896435	96775039
1	0.03	0.03	58813	11350600	12627500000	2350780	2877420	0.7978	0.9998	0.8284	0.9998	0.8284	0.9996	0.8127	0.8128	marine	NA	NA	3	open	FALSE	simple	0.1	0.9	274.9484	00:04:34	2628.73	2779.26	2624.61	2625.87	603.89	609.44	0	NA	16156	145405	161561	55896435	96775039
1	0.03	0.03	58813	11350600	12627500000	2350780	2877420	0.7978	0.9998	0.8284	0.9998	0.8284	0.9996	0.8127	0.8128	marine	NA	NA	3	open	FALSE	simple	0.1	0.9	274.9484	00:04:34	2628.73	2779.26	2624.61	2625.87	603.89	609.44	0	NA	16156	145405	161561	55896435	96775039
1	0.03	0.03	6794	11292000	3743250000	2342940	2299790	0.8308	0.9994	0.8282	0.9994	0.8282	0.9988	0.8289	0.8295	marine	NA	NA	3	closed	FALSE	simple	0.1	0.9	319.9601	00:05:19	2345.19	2496.93	2341.32	2342.29	603.89	578.22	0	0.503	16156	145405	161561	55896435	96775039
1	0.03	0.03	6794	11292000	3743250000	2342940	2299790	0.8308	0.9994	0.8282	0.9994	0.8282	0.9988	0.8289	0.8295	marine	NA	NA	3	closed	FALSE	simple	0.1	0.9	319.9601	00:05:19	2345.19	2496.93	2341.32	2342.29	603.89	578.22	0	0.503	16156	145405	161561	55896435	96775039
1	0.03	0.03	58817	11365400	12630000000	2377830	2862620	0.7988	0.9998	0.827	0.9998	0.827	0.9996	0.8126	0.8126	marine	NA	NA	4	open	FALSE	simple	0.1	0.9	321.8967	00:05:21	2336.99	2487.43	2335.12	2335.27	604.24	609.46	0	NA	16156	145405	161561	55896435	96775039
1	0.03	0.03	58817	11365400	12630000000	2377830	2862620	0.7988	0.9998	0.827	0.9998	0.827	0.9996	0.8126	0.8126	marine	NA	NA	4	open	FALSE	simple	0.1	0.9	321.8967	00:05:21	2336.99	2487.43	2335.12	2335.27	604.24	609.46	0	NA	16156	145405	161561	55896435	96775039
1	0.03	0.03	6879	11307000	3758320000	2370040	2282430	0.832	0.9994	0.8267	0.9994	0.8267	0.9988	0.8288	0.8294	marine	NA	NA	4	closed	FALSE	simple	0.1	0.9	243.0081	00:04:03	2548.57	2700.27	2545.88	2546.49	603.89	578.13	0	0.504	16156	145405	161561	55896435	96775039
1	0.03	0.03	6879	11307000	3758320000	2370040	2282430	0.832	0.9994	0.8267	0.9994	0.8267	0.9988	0.8288	0.8294	marine	NA	NA	4	closed	FALSE	simple	0.1	0.9	243.0081	00:04:03	2548.57	2700.27	2545.88	2546.49	603.89	578.13	0	0.504	16156	145405	161561	55896435	96775039
1	0.03	0.03	58618	11375400	12631600000	2392080	2852620	0.7995	0.9998	0.8263	0.9998	0.8263	0.9996	0.8126	0.8127	marine	NA	NA	5	open	FALSE	simple	0.1	0.9	246.0794	00:04:06	2580.17	2730.5	2576.06	2577.22	603.89	609.42	0	NA	16156	145405	161561	55896435	96775039
1	0.03	0.03	58618	11375400	12631600000	2392080	2852620	0.7995	0.9998	0.8263	0.9998	0.8263	0.9996	0.8126	0.8127	marine	NA	NA	5	open	FALSE	simple	0.1	0.9	246.0794	00:04:06	2580.17	2730.5	2576.06	2577.22	603.89	609.42	0	NA	16156	145405	161561	55896435	96775039
1	0.03	0.03	6742	11315900	3720660000	2384060	2227920	0.8355	0.9994	0.826	0.9994	0.826	0.9988	0.8301	0.8307	marine	NA	NA	5	closed	FALSE	simple	0.1	0.9	258.2981	00:04:18	2200.82	2352.7	2199.03	2199.05	603.89	576.18	0	0.501	16156	145405	161561	55896435	96775039
1	0.03	0.03	6742	11315900	3720660000	2384060	2227920	0.8355	0.9994	0.826	0.9994	0.826	0.9988	0.8301	0.8307	marine	NA	NA	5	closed	FALSE	simple	0.1	0.9	258.2981	00:04:18	2200.82	2352.7	2199.03	2199.05	603.89	576.18	0	0.501	16156	145405	161561	55896435	96775039
1	0.03	0.03	58738	11365800	12624300000	2375510	2862300	0.7988	0.9998	0.8271	0.9998	0.8271	0.9996	0.8126	0.8127	marine	NA	NA	6	open	FALSE	simple	0.1	0.9	283.9966	00:04:43	2361.02	2511.53	2356.86	2357.79	603.89	609.43	0	NA	16156	145405	161561	55896435	96775039
1	0.03	0.03	58738	11365800	12624300000	2375510	2862300	0.7988	0.9998	0.8271	0.9998	0.8271	0.9996	0.8126	0.8127	marine	NA	NA	6	open	FALSE	simple	0.1	0.9	283.9966	00:04:43	2361.02	2511.53	2356.86	2357.79	603.89	609.43	0	NA	16156	145405	161561	55896435	96775039
1	0.03	0.03	6749	11307300	3733610000	2367780	2274550	0.8325	0.9994	0.8269	0.9994	0.8269	0.9988	0.8291	0.8297	marine	NA	NA	6	closed	FALSE	simple	0.1	0.9	328.0396	00:05:28	2459.25	2610.99	2455.06	2456.3	603.89	577.8	0	0.502	16156	145405	161561	55896435	96775039
1	0.03	0.03	6749	11307300	3733610000	2367780	2274550	0.8325	0.9994	0.8269	0.9994	0.8269	0.9988	0.8291	0.8297	marine	NA	NA	6	closed	FALSE	simple	0.1	0.9	328.0396	00:05:28	2459.25	2610.99	2455.06	2456.3	603.89	577.8	0	0.502	16156	145405	161561	55896435	96775039
1	0.03	0.03	58630	11375800	12633500000	2387910	2852250	0.7995	0.9998	0.8265	0.9998	0.8265	0.9996	0.8127	0.8128	marine	NA	NA	7	open	FALSE	simple	0.1	0.9	269.1244	00:04:29	2717.62	2867.88	2713.57	2714.2	603.89	609.43	0	NA	16156	145405	161561	55896435	96775039
1	0.03	0.03	58630	11375800	12633500000	2387910	2852250	0.7995	0.9998	0.8265	0.9998	0.8265	0.9996	0.8127	0.8128	marine	NA	NA	7	open	FALSE	simple	0.1	0.9	269.1244	00:04:29	2717.62	2867.88	2713.57	2714.2	603.89	609.43	0	NA	16156	145405	161561	55896435	96775039
1	0.03	0.03	6734	11316800	3719520000	2380120	2247240	0.8343	0.9994	0.8262	0.9994	0.8262	0.9988	0.8296	0.8303	marine	NA	NA	7	closed	FALSE	simple	0.1	0.9	251.746	00:04:11	2288.62	2440.55	2284.51	2285.23	603.89	577.03	0	0.501	16156	145405	161561	55896435	96775039
1	0.03	0.03	6734	11316800	3719520000	2380120	2247240	0.8343	0.9994	0.8262	0.9994	0.8262	0.9988	0.8296	0.8303	marine	NA	NA	7	closed	FALSE	simple	0.1	0.9	251.746	00:04:11	2288.62	2440.55	2284.51	2285.23	603.89	577.03	0	0.501	16156	145405	161561	55896435	96775039
1	0.03	0.03	58618	11282300	12620800000	2355110	2945750	0.793	0.9998	0.8273	0.9998	0.8273	0.9996	0.8097	0.8098	marine	NA	NA	8	open	FALSE	simple	0.1	0.9	279.5693	00:04:39	2522.02	2672.45	2518.07	2518.86	603.89	609.43	0	NA	16156	145405	161561	55896435	96775039
1	0.03	0.03	58618	11282300	12620800000	2355110	2945750	0.793	0.9998	0.8273	0.9998	0.8273	0.9996	0.8097	0.8098	marine	NA	NA	8	open	FALSE	simple	0.1	0.9	279.5693	00:04:39	2522.02	2672.45	2518.07	2518.86	603.89	609.43	0	NA	16156	145405	161561	55896435	96775039
1	0.03	0.03	6753	11223200	3722320000	2347130	2335220	0.8278	0.9994	0.827	0.9994	0.827	0.9987	0.8268	0.8274	marine	NA	NA	8	closed	FALSE	simple	0.1	0.9	249.9795	00:04:09	2350.93	2502.82	2346.99	2348.11	603.89	576.78	0	0.501	16156	145405	161561	55896435	96775039
1	0.03	0.03	6753	11223200	3722320000	2347130	2335220	0.8278	0.9994	0.827	0.9994	0.827	0.9987	0.8268	0.8274	marine	NA	NA	8	closed	FALSE	simple	0.1	0.9	249.9795	00:04:09	2350.93	2502.82	2346.99	2348.11	603.89	576.78	0	0.501	16156	145405	161561	55896435	96775039
1	0.03	0.03	58834	11353600	12625700000	2364120	2874500	0.798	0.9998	0.8277	0.9998	0.8277	0.9996	0.8125	0.8125	marine	NA	NA	9	open	FALSE	simple	0.1	0.9	294.3528	00:04:54	2717.66	2867.95	2713.22	2714.13	603.89	609.45	0	NA	16156	145405	161561	55896435	96775039
1	0.03	0.03	58834	11353600	12625700000	2364120	2874500	0.798	0.9998	0.8277	0.9998	0.8277	0.9996	0.8125	0.8125	marine	NA	NA	9	open	FALSE	simple	0.1	0.9	294.3528	00:04:54	2717.66	2867.95	2713.22	2714.13	603.89	609.45	0	NA	16156	145405	161561	55896435	96775039
1	0.03	0.03	6880	11295300	3751300000	2356320	2301200	0.8308	0.9994	0.8274	0.9994	0.8274	0.9988	0.8285	0.8291	marine	NA	NA	9	closed	FALSE	simple	0.1	0.9	250.4386	00:04:10	2342.96	2493.33	2338.64	2339.92	603.89	578.41	0	0.503	16156	145405	161561	55896435	96775039
1	0.03	0.03	6880	11295300	3751300000	2356320	2301200	0.8308	0.9994	0.8274	0.9994	0.8274	0.9988	0.8285	0.8291	marine	NA	NA	9	closed	FALSE	simple	0.1	0.9	250.4386	00:04:10	2342.96	2493.33	2338.64	2339.92	603.89	578.41	0	0.503	16156	145405	161561	55896435	96775039
1	0.03	0.03	58639	11379400	12610100000	2400240	2848640	0.7998	0.9998	0.8258	0.9998	0.8258	0.9996	0.8125	0.8126	marine	NA	NA	10	open	FALSE	simple	0.1	0.9	273.0897	00:04:33	2685.72	2836.24	2681.66	2682.53	603.89	609.41	0	NA	16156	145405	161561	55896435	96775039
1	0.03	0.03	58639	11379400	12610100000	2400240	2848640	0.7998	0.9998	0.8258	0.9998	0.8258	0.9996	0.8125	0.8126	marine	NA	NA	10	open	FALSE	simple	0.1	0.9	273.0897	00:04:33	2685.72	2836.24	2681.66	2682.53	603.89	609.41	0	NA	16156	145405	161561	55896435	96775039
